Column fy Mpa,Beam fy Mpa,Columns 1-3 I mm4*10^6,Columns 4-6 I mm4*10^6,Columns 1-3 A mm2,Columns 4-6 A mm2,Beam I mm4*10^6,Spans,Number of floors,Floor height m,Span width m,LLRS tributary width m,Floor mass kg,Facade Load kN/m,PGA g,Magnitude,Distance to fault km,Period s,Max drift mm,Final Dead Load,Final Live Load,soil_class__B,soil_class__C
235.0,235.0,1752.0,1412.0,24164.0,22646.0,19.43,3.0,6.0,3.5,4.0,2.5,8728.632,2.0,0.1,6.69,35.66,0.9283760415734807,9.566768394114499,2.5,7.5,1.0,0.0
355.0,275.0,136.7,0.0,9726.0,0.0,920.8,6.0,1.0,4.0,7.0,14.0,103128.3792,0.0,0.1,6.1,32.84,0.382282048907298,10.894421517136301,3.5,10.5,1.0,0.0
355.0,275.0,1119.0,0.0,21176.0,0.0,920.8,1.0,1.0,4.0,7.0,16.0,55920.348000000005,2.0,0.15,6.33,18.96,0.2416559513947817,5.0098245775608,12.0,20.0,0.0,1.0
235.0,235.0,182.6,0.0,11253.0,0.0,38.92,1.0,2.0,4.0,8.0,2.0,7325.5248,3.0,0.171,6.0,17.28,0.6092474713818189,22.0823954222603,4.0,2.0,0.0,1.0
355.0,275.0,869.7,637.2,19754.0,17803.0,671.2,6.0,5.0,3.5,8.0,3.5,57812.9112,2.0,0.3,6.6,10.27,0.6231978624094763,13.5892765064154,7.0,10.5,1.0,0.0
235.0,235.0,136.7,104.5,9726.0,8682.0,231.3,6.0,5.0,3.0,4.0,15.0,167393.952,4.0,0.15,6.2,13.91,1.4471004027825514,10.281880000117301,9.0,12.0,1.0,0.0
355.0,235.0,637.2,450.7,17803.0,15898.0,8.693,4.0,6.0,3.5,3.0,12.5,95036.04,2.0,0.354,6.5,15.82,3.522238477802958,31.888280084925196,12.5,7.5,1.0,0.0
275.0,235.0,330.9,0.0,14276.0,0.0,57.9,2.0,1.0,3.5,7.0,6.0,61671.456000000006,0.0,0.1,6.1,32.84,0.3680152836034657,8.9616993214977,9.0,7.5,1.0,0.0
355.0,275.0,2153.0,1752.0,26048.0,24164.0,231.3,4.0,4.0,3.5,3.0,4.5,39645.936,0.0,0.171,6.0,17.28,0.4421903662716095,8.695852158659498,9.0,7.5,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,920.8,4.0,1.0,3.0,7.0,12.5,114206.4,0.0,0.3,6.6,10.27,0.1485874817642042,2.8562882613923,5.0,12.5,1.0,0.0
355.0,275.0,1752.0,1412.0,24164.0,22646.0,1119.0,1.0,5.0,4.0,7.0,21.0,102928.518,2.0,0.354,6.5,15.82,1.5171862836902767,27.4985842261194,17.5,17.5,1.0,0.0
275.0,275.0,1119.0,0.0,21176.0,0.0,231.3,6.0,2.0,3.5,5.0,2.0,13990.283999999998,1.0,0.1,6.1,32.84,0.139537517879355,0.44420672369220005,2.0,6.0,1.0,0.0
275.0,275.0,16.73,0.0,3877.0,0.0,19.43,4.0,3.0,3.0,5.0,10.0,86470.56,0.0,0.3,6.6,10.27,2.290674059557474,76.5832702161557,8.0,2.0,1.0,0.0
275.0,275.0,25.1,0.0,4525.0,0.0,38.92,2.0,3.0,3.5,8.0,1.5,12978.7416,2.0,0.171,6.0,17.28,1.2701855122172565,46.0615038636439,4.5,4.5,0.0,1.0
355.0,355.0,229.3,182.6,12437.0,11253.0,162.7,4.0,5.0,3.0,5.0,4.5,29734.452,0.0,0.1,6.69,35.66,0.7543022387985974,10.4076459905364,4.5,1.5,1.0,0.0
275.0,275.0,1119.0,0.0,21176.0,0.0,920.8,3.0,1.0,4.0,3.0,8.0,23306.2632,2.0,0.15,6.33,18.96,0.1031180742000887,0.6259399058475,8.0,8.0,0.0,1.0
235.0,235.0,54.1,0.0,6434.0,0.0,231.3,6.0,2.0,3.0,7.0,8.0,203189.5008,4.0,0.354,6.5,15.82,0.9745719696559106,39.7628553390171,20.0,4.0,1.0,0.0
355.0,275.0,54.1,0.0,6434.0,0.0,83.56,1.0,1.0,4.0,8.0,3.0,20883.456,4.0,0.1,6.1,32.84,0.5799488845134411,38.274620516286,7.5,7.5,1.0,0.0
275.0,235.0,104.5,0.0,8682.0,0.0,920.8,2.0,1.0,4.0,5.0,7.5,30998.88,4.0,0.171,6.0,17.28,0.3604346187581192,12.1945930524492,5.0,7.5,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,162.7,4.0,1.0,3.5,5.0,4.0,38911.75199999999,3.0,0.171,6.0,17.28,0.1254857314242362,1.1781020766341,12.0,12.0,0.0,1.0
275.0,275.0,869.7,637.2,19754.0,17803.0,671.2,6.0,6.0,4.0,4.0,2.0,20198.2176,2.0,0.3,6.6,10.27,0.4823856626676152,9.6127563780861,4.0,8.0,1.0,0.0
355.0,355.0,54.1,36.92,6434.0,5383.0,482.0,4.0,5.0,3.5,5.0,6.0,88428.384,1.0,0.283,7.28,19.74,2.015059338088688,26.5630410705696,12.0,8.0,0.0,1.0
235.0,235.0,25.1,16.73,4525.0,3877.0,337.4,4.0,4.0,3.5,6.0,15.0,77456.412,1.0,0.1,6.69,35.66,2.1516501923908025,19.240388268154902,3.0,12.0,1.0,0.0
355.0,355.0,229.3,0.0,12437.0,0.0,920.8,6.0,2.0,3.0,7.0,10.0,191866.752,0.0,0.1,6.1,32.84,0.4929056174625394,19.4451581382078,8.0,4.0,1.0,0.0
235.0,235.0,104.5,0.0,8682.0,0.0,57.9,3.0,2.0,3.0,6.0,10.5,100987.0092,0.0,0.123,6.19,12.9,0.9597158750987982,12.4331563142329,17.5,3.5,0.0,1.0
235.0,235.0,25.1,0.0,4525.0,0.0,162.7,5.0,2.0,3.0,4.0,7.0,109719.72,2.0,0.1,6.1,32.84,1.037233241740912,15.4035556604286,21.0,17.5,1.0,0.0
275.0,275.0,450.7,330.9,15898.0,14276.0,337.4,5.0,5.0,3.5,8.0,6.0,180935.568,2.0,0.3,6.6,10.27,1.5734440072225688,27.7237190480218,18.0,12.0,1.0,0.0
275.0,235.0,276.9,0.0,13347.0,0.0,920.8,6.0,1.0,4.0,6.0,20.0,248317.344,4.0,0.354,6.5,15.82,0.4283225249799118,28.586376354772998,8.0,16.0,1.0,0.0
235.0,235.0,182.6,136.7,11253.0,9726.0,1412.0,5.0,6.0,3.5,5.0,2.5,36454.275,1.0,0.3,6.6,10.27,0.8559260972990317,21.1744655318312,12.5,2.5,1.0,0.0
275.0,235.0,182.6,136.7,11253.0,9726.0,83.56,3.0,5.0,4.0,8.0,3.0,37247.6016,2.0,0.1,6.69,35.66,1.9306399737332796,17.9181410019251,12.0,3.0,1.0,0.0
275.0,275.0,25.1,0.0,4525.0,0.0,671.2,5.0,1.0,3.0,4.0,6.0,24635.952,2.0,0.2,6.77,23.99,0.2972275193244017,7.3562232290031,3.0,6.0,0.0,1.0
275.0,275.0,1119.0,0.0,21176.0,0.0,27.72,1.0,2.0,3.0,6.0,10.5,16555.8492,2.0,0.171,6.0,17.28,0.3294875561960518,7.3214086685578,3.5,10.5,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,920.8,6.0,2.0,3.0,8.0,4.0,79552.9152,2.0,0.283,7.28,19.74,0.2071817013707391,6.333152486460801,12.0,8.0,0.0,1.0
355.0,355.0,25.1,16.73,4525.0,3877.0,83.56,3.0,5.0,3.5,8.0,8.0,102589.9776,0.0,0.283,7.28,19.74,4.173317120657747,122.5996054877243,20.0,4.0,0.0,1.0
275.0,275.0,16.73,10.33,3877.0,3142.0,231.3,3.0,6.0,3.5,3.0,15.0,72255.942,1.0,0.123,6.19,12.9,4.216607449368376,15.3788405407835,10.0,10.0,0.0,1.0
275.0,275.0,450.7,330.9,15898.0,14276.0,57.9,2.0,5.0,3.0,7.0,7.5,37994.022,3.0,0.15,6.33,18.96,1.5629516741576002,44.206581037783096,5.0,7.5,0.0,1.0
275.0,275.0,1412.0,1119.0,22646.0,21176.0,57.9,3.0,6.0,4.0,6.0,10.5,76318.42679999999,0.0,0.1,6.1,32.84,2.51425107395317,16.4401200291765,10.5,14.0,1.0,0.0
355.0,275.0,637.2,0.0,17803.0,0.0,920.8,4.0,2.0,3.0,8.0,12.0,250503.5808,3.0,0.14,5.9,25.5,0.4935093882673812,7.0862898641729,20.0,16.0,0.0,1.0
275.0,275.0,16.73,0.0,3877.0,0.0,337.4,4.0,3.0,3.0,4.0,8.0,19447.7184,1.0,0.354,6.5,15.82,0.8038667463743103,30.4600574241407,4.0,4.0,1.0,0.0
275.0,275.0,3034.0,2153.0,28583.0,26048.0,3.178,3.0,4.0,3.0,5.0,1.5,6974.7480000000005,1.0,0.1,6.69,35.66,0.3511166734041261,2.5666239856156996,3.0,1.5,1.0,0.0
235.0,235.0,6.062,0.0,2534.0,0.0,671.2,1.0,1.0,4.0,3.0,15.0,11379.852,0.0,0.354,6.5,15.82,1.0256457526581768,62.4693306232068,6.0,6.0,1.0,0.0
235.0,235.0,16.73,10.33,3877.0,3142.0,337.4,3.0,6.0,3.0,6.0,12.0,80931.5496,1.0,0.15,6.33,18.96,3.587886601980915,64.1202731478361,9.0,6.0,0.0,1.0
275.0,275.0,77.63,54.1,7684.0,6434.0,8.693,5.0,6.0,3.0,3.0,10.0,120732.48,4.0,0.15,6.33,18.96,4.198211151377545,68.4157686886779,15.0,10.0,0.0,1.0
355.0,355.0,5538.0,4221.0,34685.0,32053.0,8.693,5.0,5.0,4.0,4.0,9.0,89978.32800000001,2.0,0.123,6.19,12.9,1.5090554911052865,12.647412820927102,6.0,3.0,0.0,1.0
275.0,275.0,25.1,0.0,4525.0,0.0,38.92,6.0,2.0,3.0,7.0,7.5,98992.476,2.0,0.1,6.1,32.84,1.145008991111027,13.659926967454,5.0,7.5,1.0,0.0
275.0,275.0,1119.0,0.0,21176.0,0.0,482.0,4.0,1.0,4.0,5.0,12.0,65913.408,4.0,0.123,6.19,12.9,0.1662787146875221,1.1227537984267,2.0,8.0,0.0,1.0
275.0,235.0,54.1,0.0,6434.0,0.0,920.8,6.0,3.0,3.0,6.0,24.0,340857.1584,4.0,0.3,6.6,10.27,1.5991879849769717,47.9066043383623,12.0,8.0,1.0,0.0
275.0,275.0,3034.0,2153.0,28583.0,26048.0,19.43,3.0,6.0,3.0,4.0,8.0,62209.8576,3.0,0.123,6.19,12.9,1.591653288713673,9.7930867079784,20.0,8.0,0.0,1.0
275.0,275.0,450.7,330.9,15898.0,14276.0,231.3,4.0,5.0,3.5,8.0,15.0,212790.996,3.0,0.15,6.33,18.96,2.116349738549031,57.1958749410784,7.5,10.0,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,83.56,6.0,1.0,3.0,4.0,7.0,83338.0416,4.0,0.171,6.0,17.28,0.1314088574573987,1.2907560470983999,10.5,14.0,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,231.3,5.0,1.0,3.0,6.0,15.0,165191.4,3.0,0.15,6.33,18.96,0.186292691624554,2.4510698262122,5.0,12.5,0.0,1.0
355.0,275.0,276.9,0.0,13347.0,0.0,57.9,2.0,1.0,3.0,6.0,3.0,20043.2232,3.0,0.171,6.0,17.28,0.1827204285849812,2.4854700349898997,9.0,12.0,0.0,1.0
275.0,235.0,330.9,0.0,14276.0,0.0,27.72,4.0,1.0,3.0,3.0,7.5,45152.31599999999,4.0,0.14,5.9,25.5,0.1949781786883232,4.096360095738199,4.5,4.5,0.0,1.0
235.0,235.0,229.3,0.0,12437.0,0.0,337.4,2.0,3.0,4.0,7.0,18.0,199241.2224,4.0,0.14,5.9,25.5,1.9298153970623488,10.7917925882796,18.0,12.0,0.0,1.0
355.0,355.0,637.2,450.7,17803.0,15898.0,13.17,2.0,5.0,4.0,4.0,21.0,75213.072,4.0,0.1,6.69,35.66,3.7872753203160094,28.7119665805383,7.0,17.5,1.0,0.0
275.0,235.0,104.5,77.63,8682.0,7684.0,671.2,1.0,6.0,3.0,7.0,2.0,7684.4592,4.0,0.15,6.2,13.91,0.7992289157413857,3.5818775099322,4.0,2.0,1.0,0.0
355.0,235.0,330.9,276.9,14276.0,13347.0,19.43,2.0,6.0,4.0,3.0,24.0,43463.6928,0.0,0.3,6.6,10.27,3.3355336949522667,38.2763423648209,8.0,16.0,1.0,0.0
235.0,235.0,10.33,6.062,3142.0,2534.0,1412.0,5.0,4.0,3.5,6.0,12.0,175469.97600000002,2.0,0.171,6.0,17.28,4.32398859783567,31.358012618093603,8.0,4.0,0.0,1.0
235.0,235.0,869.7,637.2,19754.0,17803.0,337.4,1.0,5.0,3.5,7.0,4.5,10458.0432,2.0,0.171,6.0,17.28,0.70182039590989,9.992403800852799,3.0,1.5,0.0,1.0
355.0,275.0,36.92,25.1,5383.0,4525.0,13.17,2.0,5.0,3.0,4.0,6.0,32434.6176,4.0,0.283,7.28,19.74,2.921656355216003,38.2311978780996,8.0,8.0,0.0,1.0
235.0,235.0,450.7,0.0,15898.0,0.0,920.8,1.0,1.0,3.5,4.0,4.0,4421.4192,1.0,0.3,6.6,10.27,0.0817598911330347,0.49975937665939996,4.0,16.0,1.0,0.0
235.0,235.0,104.5,77.63,8682.0,7684.0,1412.0,2.0,6.0,4.0,6.0,1.5,12946.1112,4.0,0.354,6.5,15.82,1.1386340528324677,21.3966143706323,4.5,4.5,1.0,0.0
235.0,235.0,136.7,104.5,9726.0,8682.0,162.7,5.0,6.0,3.0,7.0,3.5,95505.102,2.0,0.354,6.5,15.82,1.737261103592989,22.9987004811269,21.0,14.0,1.0,0.0
355.0,275.0,25.1,16.73,4525.0,3877.0,27.72,6.0,4.0,3.5,3.0,4.0,28200.8232,1.0,0.283,7.28,19.74,1.3421569306020733,28.0710266259744,6.0,4.0,0.0,1.0
275.0,235.0,1119.0,0.0,21176.0,0.0,231.3,6.0,2.0,3.0,6.0,10.5,77921.3952,2.0,0.123,6.19,12.9,0.256306713966587,1.0919620370885,3.5,10.5,0.0,1.0
275.0,275.0,4221.0,3034.0,32053.0,28583.0,1412.0,6.0,5.0,3.5,7.0,10.5,280605.1248,0.0,0.171,6.0,17.28,0.7808552105243857,9.4388642536404,21.0,3.5,0.0,1.0
235.0,235.0,2153.0,1752.0,26048.0,24164.0,83.56,4.0,5.0,4.0,7.0,10.5,80943.78600000001,3.0,0.1,6.1,32.84,1.5676009746672772,10.640294253639901,3.5,17.5,1.0,0.0
275.0,235.0,1119.0,0.0,21176.0,0.0,19.43,5.0,3.0,4.0,4.0,10.0,134600.4,2.0,0.1,6.1,32.84,1.3418559388248388,15.387190411829,10.0,10.0,1.0,0.0
275.0,275.0,2153.0,1752.0,26048.0,24164.0,117.7,1.0,4.0,4.0,7.0,21.0,84341.4264,2.0,0.1,6.1,32.84,1.931359425125908,13.044803731216701,14.0,14.0,1.0,0.0
235.0,235.0,1119.0,869.7,21176.0,19754.0,671.2,2.0,4.0,4.0,5.0,3.5,21189.366,3.0,0.3,6.6,10.27,0.4904268759108032,13.6456077826205,14.0,7.0,1.0,0.0
235.0,235.0,136.7,0.0,9726.0,0.0,83.56,1.0,1.0,3.0,6.0,15.0,38911.752,0.0,0.3,6.6,10.27,0.3838878798027687,21.3998127075099,12.0,3.0,1.0,0.0
235.0,235.0,104.5,77.63,8682.0,7684.0,57.9,3.0,4.0,3.0,6.0,10.0,130032.144,4.0,0.354,6.5,15.82,2.263990652873318,33.275487992652096,15.0,2.5,1.0,0.0
275.0,275.0,10.33,0.0,3142.0,0.0,920.8,5.0,2.0,3.5,5.0,21.0,224843.85,0.0,0.15,6.2,13.91,2.674071228572512,17.0943903226706,10.5,17.5,1.0,0.0
235.0,235.0,104.5,0.0,8682.0,0.0,337.4,1.0,2.0,4.0,5.0,3.5,4721.210999999999,1.0,0.15,6.2,13.91,0.3348249493345378,5.1897411893053995,3.5,14.0,1.0,0.0
355.0,275.0,16.73,10.33,3877.0,3142.0,38.92,2.0,4.0,3.5,5.0,20.0,75661.74,3.0,0.3,6.6,10.27,4.05683985345847,47.1607002764809,8.0,16.0,1.0,0.0
275.0,275.0,637.2,450.7,17803.0,15898.0,8.693,2.0,4.0,3.0,4.0,3.0,17440.9488,2.0,0.3,6.6,10.27,1.0343697260014275,29.7913840782782,7.5,6.0,1.0,0.0
355.0,355.0,77.63,54.1,7684.0,6434.0,27.72,3.0,5.0,4.0,6.0,15.0,154056.27599999998,2.0,0.123,6.19,12.9,5.788656382910689,15.4726443098938,15.0,3.0,0.0,1.0
275.0,275.0,276.9,229.3,13347.0,12437.0,671.2,6.0,5.0,3.5,7.0,15.0,287800.128,0.0,0.2,6.77,23.99,1.6721889075542582,29.875897646757398,12.0,6.0,0.0,1.0
275.0,275.0,25.1,0.0,4525.0,0.0,920.8,2.0,2.0,3.0,5.0,2.0,11379.852,3.0,0.123,6.19,12.9,0.47524092231994,2.9205879402416,6.0,4.0,0.0,1.0
355.0,235.0,54.1,36.92,6434.0,5383.0,57.9,2.0,6.0,4.0,6.0,10.0,39972.24,4.0,0.1,6.1,32.84,3.708367258296649,12.3526318515585,2.0,10.0,1.0,0.0
275.0,275.0,136.7,0.0,9726.0,0.0,8.693,6.0,2.0,3.0,4.0,9.0,79047.144,2.0,0.15,6.2,13.91,0.8299687968487032,10.6110396136458,3.0,7.5,1.0,0.0
275.0,275.0,330.9,0.0,14276.0,0.0,19.43,3.0,1.0,4.0,7.0,9.0,85691.5092,1.0,0.15,6.33,18.96,0.4922283658102061,19.0218387038741,6.0,1.5,0.0,1.0
235.0,235.0,136.7,0.0,9726.0,0.0,337.4,6.0,2.0,3.0,3.0,6.0,25060.1472,2.0,0.354,6.5,15.82,0.2286116627076414,6.7062985843097,1.5,4.5,1.0,0.0
355.0,235.0,36.92,25.1,5383.0,4525.0,1412.0,3.0,6.0,3.5,3.0,21.0,49324.9284,4.0,0.15,6.33,18.96,2.341213445111622,46.0586501325197,3.5,7.0,0.0,1.0
235.0,235.0,6447.0,5538.0,40005.0,34685.0,83.56,1.0,6.0,3.0,7.0,10.5,29679.3882,0.0,0.14,5.9,25.5,1.1231372555578143,3.1159113118063,10.5,14.0,0.0,1.0
235.0,235.0,36.92,25.1,5383.0,4525.0,83.56,2.0,4.0,4.0,8.0,10.0,113309.064,1.0,0.171,6.0,17.28,4.384326974812919,29.022296939558398,12.0,6.0,0.0,1.0
235.0,235.0,36.92,0.0,5383.0,0.0,83.56,5.0,2.0,3.0,8.0,12.0,102459.456,1.0,0.1,6.69,35.66,1.0056473072989136,20.715872835899802,3.0,12.0,1.0,0.0
235.0,235.0,229.3,0.0,12437.0,0.0,117.7,1.0,2.0,3.5,3.0,21.0,30321.799199999998,0.0,0.3,6.6,10.27,0.6035140420535442,24.61211695883,14.0,10.5,1.0,0.0
235.0,235.0,1119.0,0.0,21176.0,0.0,57.9,1.0,1.0,3.5,7.0,21.0,30778.6248,1.0,0.2,6.77,23.99,0.2002758073138332,3.3269185800552,3.5,10.5,0.0,1.0
355.0,275.0,1119.0,0.0,21176.0,0.0,920.8,5.0,3.0,3.5,6.0,8.0,112167.0,2.0,0.171,6.0,17.28,0.4428223031783415,11.0735064008956,12.0,20.0,0.0,1.0
235.0,235.0,182.6,136.7,11253.0,9726.0,162.7,1.0,4.0,3.0,8.0,20.0,28062.144,0.0,0.1,6.1,32.84,1.21658127020482,9.6543725728352,4.0,12.0,1.0,0.0
275.0,275.0,276.9,0.0,13347.0,0.0,337.4,5.0,3.0,3.0,5.0,12.0,213219.27,3.0,0.2,6.77,23.99,0.8507636003116938,36.6706395856878,24.0,8.0,0.0,1.0
355.0,235.0,1119.0,0.0,21176.0,0.0,337.4,6.0,2.0,3.0,4.0,7.5,47905.506,3.0,0.123,6.19,12.9,0.1736931860598796,0.7296329569489001,1.5,6.0,0.0,1.0
235.0,235.0,16.73,10.33,3877.0,3142.0,27.72,6.0,5.0,3.5,3.0,15.0,89203.356,0.0,0.123,6.19,12.9,3.3771041838605327,15.6549900807974,7.5,2.5,0.0,1.0
235.0,235.0,36.92,25.1,5383.0,4525.0,117.7,6.0,6.0,3.0,8.0,12.0,195292.944,1.0,0.1,6.1,32.84,3.492343017617842,12.529776502894101,4.0,10.0,1.0,0.0
235.0,235.0,450.7,330.9,15898.0,14276.0,1752.0,3.0,4.0,3.5,5.0,14.0,141534.36,2.0,0.2,6.77,23.99,0.9339757377748248,28.7566774545485,17.5,17.5,0.0,1.0
275.0,235.0,10.33,6.062,3142.0,2534.0,671.2,2.0,6.0,3.5,5.0,9.0,50332.392,4.0,0.15,6.2,13.91,5.04266933299929,21.146350133459503,12.0,3.0,1.0,0.0
355.0,275.0,869.7,0.0,19754.0,0.0,27.72,3.0,1.0,4.0,4.0,3.5,28780.0128,0.0,0.171,6.0,17.28,0.1829395247457305,2.4881298426658,21.0,10.5,0.0,1.0
235.0,235.0,450.7,0.0,15898.0,0.0,920.8,1.0,1.0,4.0,6.0,12.0,21340.2816,4.0,0.14,5.9,25.5,0.2035219481043418,4.154844288465401,4.0,4.0,0.0,1.0
275.0,275.0,54.1,0.0,6434.0,0.0,920.8,6.0,2.0,3.0,4.0,4.0,37329.1776,4.0,0.283,7.28,19.74,0.3887007725156294,21.1472492981385,4.0,4.0,0.0,1.0
275.0,235.0,3.492,0.0,2124.0,0.0,117.7,1.0,2.0,4.0,5.0,16.0,17803.962,1.0,0.123,6.19,12.9,2.7543963017173887,40.0212105070765,4.0,12.0,0.0,1.0
235.0,235.0,16.73,0.0,3877.0,0.0,13.17,2.0,1.0,4.0,4.0,7.5,26573.382,1.0,0.171,6.0,17.28,0.920298548786204,39.3481070980118,7.5,10.0,0.0,1.0
235.0,235.0,229.3,182.6,12437.0,11253.0,117.7,1.0,5.0,4.0,6.0,4.5,14732.6256,2.0,0.2,6.77,23.99,1.552270901139409,30.3762046376286,6.0,1.5,0.0,1.0
235.0,235.0,6.062,0.0,2534.0,0.0,8.693,1.0,1.0,4.0,3.0,6.0,15222.0816,4.0,0.354,6.5,15.82,1.3023426457044074,73.7075404590787,8.0,8.0,1.0,0.0
355.0,355.0,1119.0,0.0,21176.0,0.0,671.2,2.0,2.0,3.5,6.0,10.5,19296.8028,1.0,0.2,6.77,23.99,0.2015081399039985,2.1767240909835,3.5,3.5,0.0,1.0
355.0,275.0,229.3,0.0,12437.0,0.0,920.8,3.0,3.0,4.0,8.0,8.0,100566.8928,2.0,0.3,6.6,10.27,1.008685493265395,29.5776425957045,8.0,6.0,1.0,0.0
275.0,235.0,10.33,6.062,3142.0,2534.0,38.92,5.0,4.0,3.5,4.0,10.0,87286.31999999999,4.0,0.1,6.69,35.66,3.411211013231464,26.0283943235702,7.5,5.0,1.0,0.0
275.0,235.0,25.1,16.73,4525.0,3877.0,231.3,5.0,4.0,3.5,4.0,7.0,96014.952,2.0,0.15,6.33,18.96,2.17609679535699,77.9271567088687,21.0,3.5,0.0,1.0
235.0,235.0,104.5,0.0,8682.0,0.0,5.412,4.0,3.0,3.5,3.0,6.0,55602.20159999999,4.0,0.354,6.5,15.82,1.872063885007512,36.9751330932401,9.0,1.5,1.0,0.0
275.0,275.0,1119.0,0.0,21176.0,0.0,57.9,2.0,3.0,3.5,7.0,12.0,58457.3616,2.0,0.1,6.69,35.66,0.9919836358770892,18.5098395920082,6.0,12.0,1.0,0.0
355.0,355.0,1412.0,1119.0,22646.0,21176.0,482.0,5.0,6.0,3.0,8.0,12.0,268221.888,0.0,0.14,5.9,25.5,1.4519112372568002,4.8242218447568,15.0,6.0,0.0,1.0
235.0,235.0,36.92,25.1,5383.0,4525.0,117.7,6.0,5.0,4.0,8.0,4.0,133817.27039999998,3.0,0.15,6.33,18.96,3.478913192321671,89.7809792130607,10.0,8.0,0.0,1.0
355.0,235.0,1119.0,0.0,21176.0,0.0,117.7,5.0,3.0,3.5,3.0,16.0,125096.796,2.0,0.14,5.9,25.5,0.6716198262548927,4.0881202081055,16.0,12.0,0.0,1.0
355.0,355.0,36.92,25.1,5383.0,4525.0,83.56,6.0,4.0,3.5,8.0,9.0,254859.7392,2.0,0.1,6.69,35.66,3.4226527962380784,25.5603685023346,15.0,6.0,1.0,0.0
355.0,355.0,1119.0,0.0,21176.0,0.0,3.178,6.0,2.0,3.5,3.0,1.5,7696.695599999999,2.0,0.2,6.77,23.99,0.1754676917135147,2.4106058985666,1.5,1.5,0.0,1.0
275.0,275.0,637.2,450.7,17803.0,15898.0,920.8,2.0,5.0,3.0,3.0,10.0,17824.356,1.0,0.1,6.1,32.84,0.4179656465586462,4.865958450997599,5.0,5.0,1.0,0.0
355.0,355.0,1119.0,0.0,21176.0,0.0,337.4,5.0,2.0,3.5,7.0,20.0,502610.13,3.0,0.3,6.6,10.27,0.7850344918768727,40.4390125614423,24.0,12.0,1.0,0.0
275.0,275.0,1119.0,869.7,21176.0,19754.0,117.7,5.0,6.0,4.0,6.0,20.0,432964.62,1.0,0.14,5.9,25.5,3.829229330499636,5.961908217192,24.0,16.0,0.0,1.0
275.0,275.0,869.7,637.2,19754.0,17803.0,19.43,2.0,5.0,3.5,3.0,20.0,85246.92,2.0,0.15,6.2,13.91,2.682250691498558,7.4701852187758,20.0,20.0,1.0,0.0
235.0,235.0,450.7,330.9,15898.0,14276.0,83.56,4.0,5.0,3.0,6.0,3.0,58514.4648,3.0,0.354,6.5,15.82,1.2009724269910769,23.940904839041,18.0,9.0,1.0,0.0
355.0,275.0,450.7,0.0,15898.0,0.0,83.56,6.0,3.0,4.0,7.0,10.5,272125.2996,4.0,0.283,7.28,19.74,1.716633830951002,43.492208875096594,17.5,7.0,0.0,1.0
235.0,235.0,6447.0,5538.0,40005.0,34685.0,337.4,1.0,6.0,4.0,6.0,12.0,30444.1632,4.0,0.14,5.9,25.5,1.1595798344174746,3.2716301412814,8.0,8.0,0.0,1.0
355.0,355.0,869.7,0.0,19754.0,0.0,83.56,5.0,1.0,4.0,7.0,7.5,148060.44,3.0,0.2,6.77,23.99,0.315080684799781,10.1494048729307,6.0,6.0,0.0,1.0
355.0,235.0,25.1,16.73,4525.0,3877.0,1752.0,1.0,5.0,3.0,6.0,2.0,10148.0544,4.0,0.1,6.69,35.66,1.2504142982110658,15.852633718183899,8.0,8.0,1.0,0.0
355.0,355.0,1119.0,0.0,21176.0,0.0,920.8,5.0,2.0,3.0,6.0,2.5,48639.69,3.0,0.354,6.5,15.82,0.168865652955776,2.4616340946276,10.0,10.0,1.0,0.0
275.0,275.0,136.7,104.5,9726.0,8682.0,162.7,2.0,4.0,3.5,4.0,8.0,41342.7168,1.0,0.283,7.28,19.74,1.2155205549911838,28.3262224879763,20.0,16.0,0.0,1.0
275.0,275.0,1119.0,0.0,21176.0,0.0,38.92,4.0,3.0,3.0,3.0,2.0,10376.4672,3.0,0.2,6.77,23.99,0.2537211359654607,1.9296082199141,4.0,2.0,0.0,1.0
275.0,275.0,229.3,182.6,12437.0,11253.0,57.9,5.0,5.0,3.0,4.0,6.0,60692.544,0.0,0.15,6.2,13.91,1.217126138482173,8.2803868652015,8.0,8.0,1.0,0.0
235.0,235.0,1119.0,0.0,21176.0,0.0,8.693,6.0,2.0,3.0,3.0,4.5,40196.574,2.0,0.15,6.33,18.96,0.2750549630873805,4.7393935036705,4.5,7.5,0.0,1.0
355.0,275.0,2153.0,1752.0,26048.0,24164.0,57.9,6.0,4.0,4.0,6.0,18.0,358281.792,2.0,0.171,6.0,17.28,2.1290571538786427,24.7544338572757,12.0,15.0,0.0,1.0
235.0,235.0,16.73,0.0,3877.0,0.0,117.7,5.0,3.0,3.0,7.0,24.0,344026.38599999994,3.0,0.3,6.6,10.27,3.2503561676695147,82.15523796144771,12.0,12.0,1.0,0.0
275.0,235.0,54.1,36.92,6434.0,5383.0,57.9,1.0,6.0,3.0,4.0,1.5,4927.1904,2.0,0.14,5.9,25.5,1.1429925689596188,3.069847214573,7.5,4.5,0.0,1.0
